"CongJob1.htm | Question 0"
"Fox News Poll conducted by Anderson Robbins Research (D) and Shaw & Company Research (R). March 20-22, 2016. N=1,016 registered voters nationwide. Margin of error ± 3. "
"Do you approve or disapprove of the job Congress is doing?"
manually enter poll





"CongJob1.htm | Question 1"
"CBS News/New York Times Poll. March 17-20, 2016. N=1,252 adults nationwide. Margin of error ± 3."
"Do you approve or disapprove of the way Congress is handling its job?"
date,approve,disapprove,unsure/ no answer,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""3/3-8/10""",22,76,1,1,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""1/12-17/10""",32,66,1,1,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""12/10-14/09""",33,65,1,1,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""11/5-9/09""",30,66,1,3,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""10/1-5/09""",33,64,1,1,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""9/3-8/09""",28,69,1,2,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""7/16-20/09""",32,63,1,3,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""5/28 - 6/1/09""",38,55,3,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""4/16-20/09""",38,57,2,2,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""2/12-17/09""",31,59,5,4,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""12/3-8/08""",24,67,2,8,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""11/6-10/08""",21,71,3,6,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications
"=""10/16-20/08""",23,74,1,2,,,,approval,http://www.pollingreport.com/CongJob1.htm,"AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications. Jan. 10-14, 2013. N=1,004 adults nationwide. Margin of error ± 4.","""Overall, please tell me whether you approve, disapprove, or neither approve nor disapprove of the way Congress is handling its job."" If neither: ""If you had to choose, do you lean more toward approving or disapproving of the way Congress is handling its job?""",AP-GfK Poll conducted by GfK Roper Public Affairs & Corporate Communications






"CongJob1.htm | Question 16"
"National Public Radio poll conducted by Democracy Corps (D) and Resurgent Republic (R). Oct. 23-25, 2012. N=1,000 likely voters nationwide. Margin of error ± 3.1."
"Do you approve or disapprove of the way the U.S. Congress is handling its job?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""10/23-25/12""",16,79,5,1000,3,lv,approval,http://www.pollingreport.com/CongJob1.htm,"National Public Radio poll conducted by Democracy Corps (D) and Resurgent Republic (R). Oct. 23-25, 2012. N=1,000 likely voters nationwide. Margin of error ± 3.1.","""Do you approve or disapprove of the way the U.S. Congress is handling its job?""",National Public Radio poll conducted by Democracy Corps (D) and Resurgent Republic (R)
"=""7/9-12/12""",19,74,7,,,,approval,http://www.pollingreport.com/CongJob1.htm,"National Public Radio poll conducted by Democracy Corps (D) and Resurgent Republic (R). Oct. 23-25, 2012. N=1,000 likely voters nationwide. Margin of error ± 3.1.","""Do you approve or disapprove of the way the U.S. Congress is handling its job?""",National Public Radio poll conducted by Democracy Corps (D) and Resurgent Republic (R)






"CongJob1.htm | Question 17"
"Time Poll conducted by Abt SRBI. June 20-21, 2011. N=1,003 adults nationwide. Margin of error ± 3."
"In general, do you approve or disapprove of the way the U.S. Congress is handling its job?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""6/20-21/11""",21,72,8,1003,3,a,approval,http://www.pollingreport.com/CongJob1.htm,"Time Poll conducted by Abt SRBI. June 20-21, 2011. N=1,003 adults nationwide. Margin of error ± 3.","""In general, do you approve or disapprove of the way the U.S. Congress is handling its job?""",Time Poll conducted by Abt SRBI
"=""10/3-4/06""",31,57,12,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Time Poll conducted by Abt SRBI. June 20-21, 2011. N=1,003 adults nationwide. Margin of error ± 3.","""In general, do you approve or disapprove of the way the U.S. Congress is handling its job?""",Time Poll conducted by Abt SRBI
"=""8/22-24/06""",30,59,11,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Time Poll conducted by Abt SRBI. June 20-21, 2011. N=1,003 adults nationwide. Margin of error ± 3.","""In general, do you approve or disapprove of the way the U.S. Congress is handling its job?""",Time Poll conducted by Abt SRBI
"=""6/27-29/06""",31,55,14,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Time Poll conducted by Abt SRBI. June 20-21, 2011. N=1,003 adults nationwide. Margin of error ± 3.","""In general, do you approve or disapprove of the way the U.S. Congress is handling its job?""",Time Poll conducted by Abt SRBI
"=""3/22-23/06""",39,49,12,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Time Poll conducted by Abt SRBI. June 20-21, 2011. N=1,003 adults nationwide. Margin of error ± 3.","""In general, do you approve or disapprove of the way the U.S. Congress is handling its job?""",Time Poll conducted by Abt SRBI
"=""11/29 - 12/1/05""",33,55,13,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Time Poll conducted by Abt SRBI. June 20-21, 2011. N=1,003 adults nationwide. Margin of error ± 3.","""In general, do you approve or disapprove of the way the U.S. Congress is handling its job?""",Time Poll conducted by Abt SRBI






"CongJob1.htm | Question 18"
"Quinnipiac University Poll. April 14-19, 2010. N=1,930 registered voters nationwide. Margin of error ± 2.2.  "
"Do you approve or disapprove of the way Congress is handling its job?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""4/14-19/10""",20,71,9,1930,2,rv,approval,http://www.pollingreport.com/CongJob1.htm,"Quinnipiac University Poll. April 14-19, 2010. N=1,930 registered voters nationwide. Margin of error ± 2.2.  ","""Do you approve or disapprove of the way Congress is handling its job?""",Quinnipiac University Poll
"=""8/12-17/08""",16,74,10,,,lv,approval,http://www.pollingreport.com/CongJob1.htm,"Quinnipiac University Poll. April 14-19, 2010. N=1,930 registered voters nationwide. Margin of error ± 2.2.  ","""Do you approve or disapprove of the way Congress is handling its job?""",Quinnipiac University Poll
"=""7/8-13/08""",14,77,9,,,lv,approval,http://www.pollingreport.com/CongJob1.htm,"Quinnipiac University Poll. April 14-19, 2010. N=1,930 registered voters nationwide. Margin of error ± 2.2.  ","""Do you approve or disapprove of the way Congress is handling its job?""",Quinnipiac University Poll
"=""5/8-12/08""",16,76,8,,,,approval,http://www.pollingreport.com/CongJob1.htm,"Quinnipiac University Poll. April 14-19, 2010. N=1,930 registered voters nationwide. Margin of error ± 2.2.  ","""Do you approve or disapprove of the way Congress is handling its job?""",Quinnipiac University Poll
